id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
ZUe_qSuMnxSCzn2uy7rHFQ,toki-hibachi-sushi-lafayette,Toki Hibachi Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/sAg0zmT-LQHILyEpNyHpcw/o.jpg,False,https://www.yelp.com/biz/toki-hibachi-sushi-lafayette?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,24,"[{'alias': 'panasian', 'title': 'Pan Asian'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 34.70477, 'longitude': -85.28253}",[],$$,"{'address1': '116 W Lafayette Square', 'address2': '', 'address3': None, 'city': 'LaFayette', 'zip_code': '30728', 'country': 'US', 'state': 'GA', 'display_address': ['116 W Lafayette Square', 'LaFayette, GA 30728']}",+17066202270,(706) 620-2270,43636.574495496265
3yrBqWXLQI8yQ6Z7i-MOrw,asian-kitchen-chattanooga-2,Asian Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/nBAIGx7PT8UdTynM3QA8Kg/o.jpg,False,https://www.yelp.com/biz/asian-kitchen-chattanooga-2?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,3,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",2.0,"{'latitude': 35.00328, 'longitude': -85.14824}","['delivery', 'pickup']",,"{'address1': '8142 E Brainerd Rd', 'address2': 'Ste 108', 'address3': None, 'city': 'Chattanooga', 'zip_code': '37421', 'country': 'US', 'state': 'TN', 'display_address': ['8142 E Brainerd Rd', 'Ste 108', 'Chattanooga, TN 37421']}",+14237022011,(423) 702-2011,14518.481554795027
6Z6nT5tQ2mE0KVSNJ4q6Dg,kokita-sweetwater,Kokita,https://s3-media4.fl.yelpcdn.com/bphoto/9EjHX62H9otRRl011Su6Mg/o.jpg,False,https://www.yelp.com/biz/kokita-sweetwater?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,16,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.0,"{'latitude': 35.6009477436011, 'longitude': -84.461760165496}",['pickup'],,"{'address1': '501 N Main St', 'address2': '', 'address3': None, 'city': 'Sweetwater', 'zip_code': '37874', 'country': 'US', 'state': 'TN', 'display_address': ['501 N Main St', 'Sweetwater, TN 37874']}",+14233714111,(423) 371-4111,91523.58145787659
nNsvmH5UQTJMj1b88kVALw,yamato-japanese-steak-house-dayton,YAMATO JAPANESE STEAK HOUSE,https://s3-media3.fl.yelpcdn.com/bphoto/lblbe1I4keaTXmzzZNGYKQ/o.jpg,False,https://www.yelp.com/biz/yamato-japanese-steak-house-dayton?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,40,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.0,"{'latitude': 35.4551811, 'longitude': -85.0509872}",[],$$,"{'address1': '2668 Rhea County Hwy', 'address2': '', 'address3': '', 'city': 'Dayton', 'zip_code': '37321', 'country': 'US', 'state': 'TN', 'display_address': ['2668 Rhea County Hwy', 'Dayton, TN 37321']}",+14234289162,(423) 428-9162,44116.55809160941
BtPt9u5kOx1NPoWctP-QOg,hong-kong-buffet-manchester,Hong Kong Buffet,https://s3-media3.fl.yelpcdn.com/bphoto/8cFvlLKKjt-FuXbC70YnBg/o.jpg,False,https://www.yelp.com/biz/hong-kong-buffet-manchester?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,15,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'buffets', 'title': 'Buffets'}]",2.5,"{'latitude': 35.461777, 'longitude': -86.059136}",[],$,"{'address1': '2161 Hillsboro Blvd', 'address2': None, 'address3': None, 'city': 'Manchester', 'zip_code': '37355', 'country': 'US', 'state': 'TN', 'display_address': ['2161 Hillsboro Blvd', 'Manchester, TN 37355']}",+19317289666,(931) 728-9666,83171.41706367738
6oQPi1iBRUxwVhYnAS5ixw,rice-n-go-cleveland,Rice N Go,https://s3-media1.fl.yelpcdn.com/bphoto/EYaIy1Jna4RPIxoME1jtLg/o.jpg,False,https://www.yelp.com/biz/rice-n-go-cleveland?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,9,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 35.2051815, 'longitude': -84.84185289999999}",[],,"{'address1': '4675 N Lee Hwy', 'address2': 'Ste 1', 'address3': None, 'city': 'Cleveland', 'zip_code': '37312', 'country': 'US', 'state': 'TN', 'display_address': ['4675 N Lee Hwy', 'Ste 1', 'Cleveland, TN 37312']}",+14234733106,(423) 473-3106,39831.010194745715
h32jdc4NsUMfokNfeSaTEg,super-hibachi-buffet-calhoun,Super Hibachi Buffet,https://s3-media4.fl.yelpcdn.com/bphoto/0ubeHUru0Ao9NeGbF4FXnw/o.jpg,False,https://www.yelp.com/biz/super-hibachi-buffet-calhoun?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,29,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.0,"{'latitude': 34.4799889456553, 'longitude': -84.9435317516327}",[],$,"{'address1': '422 W Belmont Dr', 'address2': '', 'address3': '', 'city': 'Calhoun', 'zip_code': '30701', 'country': 'US', 'state': 'GA', 'display_address': ['422 W Belmont Dr', 'Calhoun, GA 30701']}",+17066296288,(706) 629-6288,74399.05054220231
1DslWS1AWIhFvRcmFCZXkw,tako-yaki-cleveland-2,Tako Yaki,https://s3-media4.fl.yelpcdn.com/bphoto/EYsYuyjBYgwigkdv5U5E1w/o.jpg,False,https://www.yelp.com/biz/tako-yaki-cleveland-2?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,67,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.0,"{'latitude': 35.19877, 'longitude': -84.8496}","['delivery', 'pickup']",$$,"{'address1': '172 Old Mouse Creek Rd NW', 'address2': None, 'address3': None, 'city': 'Cleveland', 'zip_code': '37312', 'country': 'US', 'state': 'TN', 'display_address': ['172 Old Mouse Creek Rd NW', 'Cleveland, TN 37312']}",+14237283010,(423) 728-3010,38948.43850045934
ZBw0H4C941RG1YL6R0uDRQ,hennens-chattanooga,Hennen's,https://s3-media3.fl.yelpcdn.com/bphoto/H2NdVNBRxRGoOKTDz3inhg/o.jpg,False,https://www.yelp.com/biz/hennens-chattanooga?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,368,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 35.05494, 'longitude': -85.31214}",['delivery'],$$$,"{'address1': '193 Chestnut St', 'address2': '', 'address3': '', 'city': 'Chattanooga', 'zip_code': '37402', 'country': 'US', 'state': 'TN', 'display_address': ['193 Chestnut St', 'Chattanooga, TN 37402']}",+14236345160,(423) 634-5160,6686.500517114779
mgwYWOuWa1GJMLGaQk3ing,yoki-buffet-scottsboro,Yoki Buffet,https://s3-media1.fl.yelpcdn.com/bphoto/A05puPaKTU44RPtwBGT2MQ/o.jpg,False,https://www.yelp.com/biz/yoki-buffet-scottsboro?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,14,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]",4.5,"{'latitude': 34.657231, 'longitude': -86.021888}",[],,"{'address1': '23730 John T Reid Pkwy', 'address2': '', 'address3': None, 'city': 'Scottsboro', 'zip_code': '35769', 'country': 'US', 'state': 'AL', 'display_address': ['23730 John T Reid Pkwy', 'Scottsboro, AL 35769']}",+12569990778,(256) 999-0778,85007.97388061654
REz162GPxc-bNYJ6iQTAnw,kobe-hibachi-and-sushi-fort-oglethorpe,Kobe Hibachi & Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/Lko-xkY-vAJynExUIZYJJQ/o.jpg,False,https://www.yelp.com/biz/kobe-hibachi-and-sushi-fort-oglethorpe?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,38,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",2.5,"{'latitude': 34.9431950156244, 'longitude': -85.2226476427123}","['pickup', 'delivery']",$$,"{'address1': '2603 Battlefield Pkwy', 'address2': None, 'address3': None, 'city': 'Fort Oglethorpe', 'zip_code': '30742', 'country': 'US', 'state': 'GA', 'display_address': ['2603 Battlefield Pkwy', 'Fort Oglethorpe, GA 30742']}",+17068618588,(706) 861-8588,17398.65589284623
-SCqk0nAcTmEmqSKEIGKgQ,hana-steak-and-sushi-chattanooga,Hana Steak & Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/C0orPNHhS5CDW8tq_glH_g/o.jpg,False,https://www.yelp.com/biz/hana-steak-and-sushi-chattanooga?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,74,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",2.5,"{'latitude': 35.035935, 'longitude': -85.155951}",['delivery'],,"{'address1': '2200 Hamilton Place Blvd', 'address2': None, 'address3': '', 'city': 'Chattanooga', 'zip_code': '37421', 'country': 'US', 'state': 'TN', 'display_address': ['2200 Hamilton Place Blvd', 'Chattanooga, TN 37421']}",+14238558204,(423) 855-8204,11591.400480438779
3l2970ZgLWOVzZkh7ePhbA,haiku-hibachi-east-ridge,Haiku Hibachi,https://s3-media3.fl.yelpcdn.com/bphoto/-eaVTzhTyhZw35tbljg1kw/o.jpg,False,https://www.yelp.com/biz/haiku-hibachi-east-ridge?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,20,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 34.99456, 'longitude': -85.23368}","['pickup', 'delivery']",$,"{'address1': '5318 Ringgold Rd', 'address2': '', 'address3': '', 'city': 'East Ridge', 'zip_code': '37412', 'country': 'US', 'state': 'TN', 'display_address': ['5318 Ringgold Rd', 'East Ridge, TN 37412']}",+14238558780,(423) 855-8780,11605.252694524463
xV-KFqecGTRNHE6Ee_G7gQ,china-cafeteria-chattanooga,China Cafeteria,https://s3-media2.fl.yelpcdn.com/bphoto/GUaMgkqXhwBm2DBMyFbgjQ/o.jpg,False,https://www.yelp.com/biz/china-cafeteria-chattanooga?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,7,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 35.05046, 'longitude': -85.31007}",['delivery'],,"{'address1': '511 Market St', 'address2': None, 'address3': '', 'city': 'Chattanooga', 'zip_code': '37402', 'country': 'US', 'state': 'TN', 'display_address': ['511 Market St', 'Chattanooga, TN 37402']}",+14232651522,(423) 265-1522,6894.74687869954
ckJEKSyOwgkKOjRqdaN6uQ,asian-garden-trenton,Asian Garden,https://s3-media1.fl.yelpcdn.com/bphoto/atSUdGCMeyBOb8-rTP6_Ig/o.jpg,False,https://www.yelp.com/biz/asian-garden-trenton?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,12,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",2.5,"{'latitude': 34.8682280405072, 'longitude': -85.5125583136995}",[],,"{'address1': '12035 S Main St', 'address2': '', 'address3': '', 'city': 'Trenton', 'zip_code': '30752', 'country': 'US', 'state': 'GA', 'display_address': ['12035 S Main St', 'Trenton, GA 30752']}",+17066576688,(706) 657-6688,34316.16345783788
qoyNOaP3hs-AjLr2nvbLyw,china-buffet-kimball,China Buffet,https://s3-media2.fl.yelpcdn.com/bphoto/ZqYcd5rCZZD_VIFypVVW3g/o.jpg,False,https://www.yelp.com/biz/china-buffet-kimball?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,34,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]",4.0,"{'latitude': 35.0403682403595, 'longitude': -85.6842058873634}",[],$$,"{'address1': '401 Kimball Crossing Dr', 'address2': '', 'address3': 'Kimball Crossing Shopping Center', 'city': 'Kimball', 'zip_code': '37347', 'country': 'US', 'state': 'TN', 'display_address': ['401 Kimball Crossing Dr', 'Kimball Crossing Shopping Center', 'Kimball, TN 37347']}",+14238370089,(423) 837-0089,39166.111583384976
UM6ViksRIDJ4OPu4krZgRA,scotties-on-the-river-chattanooga,Scottie's On The River,https://s3-media4.fl.yelpcdn.com/bphoto/Ok6Lx_XyCb5wCoN5-qR06w/o.jpg,False,https://www.yelp.com/biz/scotties-on-the-river-chattanooga?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,458,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 35.054384, 'longitude': -85.320672}",['delivery'],$$,"{'address1': '491 Riverfront Pkwy', 'address2': '', 'address3': None, 'city': 'Chattanooga', 'zip_code': '37402', 'country': 'US', 'state': 'TN', 'display_address': ['491 Riverfront Pkwy', 'Chattanooga, TN 37402']}",+14232697487,(423) 269-7487,7299.008958700733
mVe1dcMFL3HoErrj65U25A,panda-express-chattanooga-3,Panda Express,https://s3-media3.fl.yelpcdn.com/bphoto/sM7yaWMGZyy2gtiQ-oNOgA/o.jpg,False,https://www.yelp.com/biz/panda-express-chattanooga-3?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,24,"[{'alias': 'chinese', 'title': 'Chinese'}]",2.0,"{'latitude': 35.128095, 'longitude': -85.239865}",[],,"{'address1': '401 Northgate Mall Dr', 'address2': '', 'address3': None, 'city': 'Chattanooga', 'zip_code': '37415', 'country': 'US', 'state': 'TN', 'display_address': ['401 Northgate Mall Dr', 'Chattanooga, TN 37415']}",,,3932.26043379395
meiUbajV0_FNdR2_G7Z2yA,catch-bar-and-grill-cleveland,Catch Bar and Grill,https://s3-media2.fl.yelpcdn.com/bphoto/EULN8O8O0EPCClwd46kqqA/o.jpg,False,https://www.yelp.com/biz/catch-bar-and-grill-cleveland?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,90,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 35.1581, 'longitude': -84.87306}",['delivery'],$$,"{'address1': '233 Inman St E', 'address2': '', 'address3': '', 'city': 'Cleveland', 'zip_code': '37311', 'country': 'US', 'state': 'TN', 'display_address': ['233 Inman St E', 'Cleveland, TN 37311']}",+14237901235,(423) 790-1235,35782.72802686627
tLJO1Fm_DS_vhNLeInElAQ,hifi-clydes-chattanooga-chattanooga,HiFi Clyde's Chattanooga,https://s3-media4.fl.yelpcdn.com/bphoto/q0r723mZTFOwkyHVR8VI_w/o.jpg,False,https://www.yelp.com/biz/hifi-clydes-chattanooga-chattanooga?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,366,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"{'latitude': 35.0364999, 'longitude': -85.3091479}",['delivery'],$$,"{'address1': '122 W Main St', 'address2': '', 'address3': '', 'city': 'Chattanooga', 'zip_code': '37408', 'country': 'US', 'state': 'TN', 'display_address': ['122 W Main St', 'Chattanooga, TN 37408']}",+14233628335,(423) 362-8335,8085.337143404387
tQwT0nuwGcfOk_-gEAdFLA,mister-wok-2-chattanooga,Mister Wok 2,https://s3-media2.fl.yelpcdn.com/bphoto/SZ-kEpQcumtmSm5sHa1H4g/o.jpg,False,https://www.yelp.com/biz/mister-wok-2-chattanooga?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,18,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 35.0098, 'longitude': -85.22101}",['delivery'],$,"{'address1': '5402 Brainerd Rd', 'address2': '', 'address3': '', 'city': 'Chattanooga', 'zip_code': '37411', 'country': 'US', 'state': 'TN', 'display_address': ['5402 Brainerd Rd', 'Chattanooga, TN 37411']}",+14238926669,(423) 892-6669,10283.76626275122
bTWIRawKhk7ZDbNGNlvjGQ,tokyo-steakhouse-calhoun,Tokyo Steakhouse,https://s3-media2.fl.yelpcdn.com/bphoto/00ubkXaizM3AGA-UP1IeRQ/o.jpg,False,https://www.yelp.com/biz/tokyo-steakhouse-calhoun?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,20,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.0,"{'latitude': 34.4799732, 'longitude': -84.9395739}",['delivery'],$$,"{'address1': '201 West Belmont Dr', 'address2': '', 'address3': '', 'city': 'Calhoun', 'zip_code': '30701', 'country': 'US', 'state': 'GA', 'display_address': ['201 West Belmont Dr', 'Calhoun, GA 30701']}",+17066299666,(706) 629-9666,74529.36889354933
7qU7vcEnTbriL-Jh9-2P_g,asian-market-chattanooga,Asian Market,https://s3-media2.fl.yelpcdn.com/bphoto/TrSoI7XiVAyBMqqTY5LWAg/o.jpg,False,https://www.yelp.com/biz/asian-market-chattanooga?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,2,"[{'alias': 'grocery', 'title': 'Grocery'}]",4.0,"{'latitude': 34.997428894043, 'longitude': -85.2532958984375}",[],,"{'address1': '3920 Ringgold Rd', 'address2': 'Ste D', 'address3': '', 'city': 'Chattanooga', 'zip_code': '37412', 'country': 'US', 'state': 'TN', 'display_address': ['3920 Ringgold Rd', 'Ste D', 'Chattanooga, TN 37412']}",+14236241809,(423) 624-1809,11060.34008099328
9sW7lQ9dswnS4lQUwUBzew,japanese-hibachi-express-cleveland-3,Japanese Hibachi Express,https://s3-media1.fl.yelpcdn.com/bphoto/UhK6Jnxg4dLaHilsHovcWw/o.jpg,False,https://www.yelp.com/biz/japanese-hibachi-express-cleveland-3?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,44,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 35.17601716321426, 'longitude': -84.86015735766323}","['pickup', 'delivery']",$,"{'address1': '2350 Spring Creek Blvd NE', 'address2': None, 'address3': None, 'city': 'Cleveland', 'zip_code': '37311', 'country': 'US', 'state': 'TN', 'display_address': ['2350 Spring Creek Blvd NE', 'Cleveland, TN 37311']}",+14233392393,(423) 339-2393,37359.220210084655
GlTticF02liKKlXkl4DQ9A,cajun-oasis-chattanooga,Cajun Oasis,https://s3-media1.fl.yelpcdn.com/bphoto/mQgnyeerLZEuG9ifHVr8PA/o.jpg,False,https://www.yelp.com/biz/cajun-oasis-chattanooga?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,3,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 35.034420484072, 'longitude': -85.1584628596902}","['pickup', 'delivery']",,"{'address1': '2100 Hamilton Place Blvd', 'address2': '', 'address3': None, 'city': 'Chattanooga', 'zip_code': '37421', 'country': 'US', 'state': 'TN', 'display_address': ['2100 Hamilton Place Blvd', 'Chattanooga, TN 37421']}",,,11507.19043411554
s9mAuGAauYAKuvu-3vPZAQ,panda-express-chattanooga-5,Panda Express,https://s3-media4.fl.yelpcdn.com/bphoto/iPauFQklxi_jcLLXyMDwHA/o.jpg,False,https://www.yelp.com/biz/panda-express-chattanooga-5?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,53,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"{'latitude': 35.037073, 'longitude': -85.151177}","['pickup', 'delivery']",$,"{'address1': '2260 Gunbarrel Road', 'address2': 'Ste 207', 'address3': '', 'city': 'Chattanooga', 'zip_code': '37421', 'country': 'US', 'state': 'TN', 'display_address': ['2260 Gunbarrel Road', 'Ste 207', 'Chattanooga, TN 37421']}",+14234996280,(423) 499-6280,11861.725132897758
kD-g37S08YMBLxNamaNy1g,southern-burger-co-ooltewah,Southern Burger Co,https://s3-media2.fl.yelpcdn.com/bphoto/HkcBqEgY2EeBCeM-IwBwsQ/o.jpg,False,https://www.yelp.com/biz/southern-burger-co-ooltewah?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,207,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 35.08319090000003, 'longitude': -85.05499866441757}","['pickup', 'delivery']",$$,"{'address1': '9453 Bradmore Ln', 'address2': 'Ste 101', 'address3': '', 'city': 'Ooltewah', 'zip_code': '37363', 'country': 'US', 'state': 'TN', 'display_address': ['9453 Bradmore Ln', 'Ste 101', 'Ooltewah, TN 37363']}",+14238254919,(423) 825-4919,18658.390204469095
afIb1tnbhBwYaaK97IZDPQ,firebirds-wood-fired-grill-chattanooga,Firebirds Wood Fired Grill,https://s3-media1.fl.yelpcdn.com/bphoto/AAP_iSs0z-IKc4d-wJ03Mw/o.jpg,False,https://www.yelp.com/biz/firebirds-wood-fired-grill-chattanooga?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,359,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 35.0331453362794, 'longitude': -85.1552729442497}",['delivery'],$$,"{'address1': '2107 Gunbarrel Rd', 'address2': None, 'address3': '', 'city': 'Chattanooga', 'zip_code': '37421', 'country': 'US', 'state': 'TN', 'display_address': ['2107 Gunbarrel Rd', 'Chattanooga, TN 37421']}",+14233081090,(423) 308-1090,11824.57113070878
joDBe980kmOZ97OUaMuCIg,emilys-bar-and-restaurant-ellijay,Emily's Bar and Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/Zlgn8dThXhvLOfuA4PzfGw/o.jpg,False,https://www.yelp.com/biz/emilys-bar-and-restaurant-ellijay?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,113,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 34.69445, 'longitude': -84.48216}",[],$$,"{'address1': '24 River St', 'address2': '', 'address3': None, 'city': 'Ellijay', 'zip_code': '30540', 'country': 'US', 'state': 'GA', 'display_address': ['24 River St', 'Ellijay, GA 30540']}",+17068897937,(706) 889-7937,83817.87693047234
hgpf1SLVsOMZd84a9awuIg,ingles-markets-athens,Ingles Markets,https://s3-media1.fl.yelpcdn.com/bphoto/klUivQCS280ypWF4rucyTw/o.jpg,False,https://www.yelp.com/biz/ingles-markets-athens?adjust_creative=dDrgJ5jr3huSDkINiLtKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dDrgJ5jr3huSDkINiLtKBw,5,"[{'alias': 'grocery', 'title': 'Grocery'}]",4.5,"{'latitude': 35.4474449157715, 'longitude': -84.6118927001953}",[],$$,"{'address1': '917 Decatur Pike', 'address2': '', 'address3': '', 'city': 'Athens', 'zip_code': '37303', 'country': 'US', 'state': 'TN', 'display_address': ['917 Decatur Pike', 'Athens, TN 37303']}",+14237448550,(423) 744-8550,70523.50772588851
